board,mark,label,move_num
000010000002100000221000012220121121122121,1,W,299
000010000002100000221001012220121121122121,2,L,300
000010000002100020221001012220121121122121,1,W,301
000010000102100020221001012220121121122121,2,L,302
002010000102100020221001012220121121122121,1,W,303
002010000102100020221001012221121121122121,2,L,304
002010000102100020221021012221121121122121,1,W,305
002010000102100120221021012221121121122121,2,L,306
002010000102100120221021212221121121122121,1,W,307
000000000000000000000000000000000000000000,1,L,308
000000000000000000000000000000000000001000,2,W,309
000000000000000000000000000000000000201000,1,L,310
000000000000000000000000000000000000201100,2,W,311
000000000000000000000000000000000000201120,1,L,312
000000000000000000000000000000001000201120,2,W,313
000000000000000000000000000000021000201120,1,L,314
000000000000000000000000010000021000201120,2,W,315
000000000000000000200000010000021000201120,1,L,316
000000000000000000200000010000021100201120,2,W,317
000000000000000000200000012000021100201120,1,L,318
000000000000000000200000012000021100201121,2,W,319
000000000000000000200000012000021120201121,1,L,320
000000000000000000200000012000021121201121,2,W,321
000000000000000000220000012000021121201121,1,L,322
000000000001000000220000012000021121201121,2,W,323
000000000001000000220000012002021121201121,1,L,324
000000000001000000220000012012021121201121,2,W,325
000000000001000000220020012012021121201121,1,L,326
000000000001000100220020012012021121201121,2,W,327
000000000001200100220020012012021121201121,1,L,328
000001000001200100220020012012021121201121,2,W,329
000001000001200100220220012012021121201121,1,L,330
000001001001200100220220012012021121201121,2,W,331
000001001001200100220220012012021121221121,1,L,332
000001001001201100220220012012021121221121,2,W,333
000001001001201100220220012012221121221121,1,L,334
000001001001201100220220112012221121221121,2,W,335
000001001001201102220220112012221121221121,1,L,336
000001001011201102220220112012221121221121,2,W,337
000021001011201102220220112012221121221121,1,L,338
000121001011201102220220112012221121221121,2,W,339
020121001011201102220220112012221121221121,1,L,340
020121001011201102220221112012221121221121,2,W,341
020121001011201102220221112212221121221121,1,L,342
020121001011201112220221112212221121221121,2,W,343
000000000000000000000000000000000000000000,1,L,344
000000000000000000000000000000000000001000,2,W,345
000000000000000000000000000000000000201000,1,L,346
000000000000000000000000000000000000201100,2,W,347
000000000000000000000000000000000000201120,1,L,348
000000000000000000000000000000001000201120,2,W,349
000000000000000000000000000000021000201120,1,L,350
000000000000000000000000010000021000201120,2,W,351
000000000000000000200000010000021000201120,1,L,352
000000000000000000200000010000021100201120,2,W,353
000000000000000000200000012000021100201120,1,L,354
000000000000000000200000012000021100201121,2,W,355
000000000000000000200000012000021100221121,1,L,356
000000000000000000200000012000121100221121,2,W,357
000000000000000000220000012000121100221121,1,L,358
000000000000000000220001012000121100221121,2,W,359
000000000000200000220001012000121100221121,1,L,360
000001000000200000220001012000121100221121,2,W,361
000001000000200020220001012000121100221121,1,L,362
000001000001200020220001012000121100221121,2,W,363
000001000001200020220001012000121120221121,1,L,364
000001000101200020220001012000121120221121,2,W,365
000021000101200020220001012000121120221121,1,L,366
001021000101200020220001012000121120221121,2,W,367
001021000101200020220001012200121120221121,1,L,368
001021000101200020221001012200121120221121,2,W,369
001021000101200020221001012200121122221121,1,L,370
001021000101200020221001012201121122221121,2,W,371
001021000101200020221021012201121122221121,1,L,372
001021000101200120221021012201121122221121,2,W,373
001021000101220120221021012201121122221121,1,L,374
001021100101220120221021012201121122221121,2,W,375
001021102101220120221021012201121122221121,1,L,376
001021102101220120221021112201121122221121,2,W,377
001021102101220122221021112201121122221121,1,L,378
001021102101220122221021112211121122221121,2,W,379
000000000000000000000000000000000000000000,1,L,380
000000000000000000000000000000000000001000,2,W,381
000000000000000000000000000000000000201000,1,L,382
000000000000000000000000000000000000201100,2,W,383
000000000000000000000000000000000000201120,1,L,384
000000000000000000000000000000000100201120,2,W,385
000000000000000000000000000000020100201120,1,L,386
000000000000000000000000100000020100201120,2,W,387
000000000000000002000000100000020100201120,1,L,388
000000000000000002000000101000020100201120,2,W,389
000000000000000002020000101000020100201120,1,L,390
000000000010000002020000101000020100201120,2,W,391
000000000010000002020000101000020100221120,1,L,392
000000000010000002020000101001020100221120,2,W,393
000000000010000002020020101001020100221120,1,L,394
000000000010000102020020101001020100221120,2,W,395
000000000010000102020020101001020102221120,1,L,396
000100000010000102020020101001020102221120,2,W,397
000100002010000102020020101001020102221120,1,L,398
000100002010100102020020101001020102221120,2,W,399
020100002010100102020020101001020102221120,1,L,400
020100002010100102020020101001020102221121,2,W,401
020100002010100102020020101021020102221121,1,L,402
020100002010100102020120101021020102221121,2,W,403
020100002010100102020120101021022102221121,1,L,404
020100002010100102020120111021022102221121,2,W,405
020100002010100102220120111021022102221121,1,L,406
020100002010100102220120111021122102221121,2,W,407
020100002010100102220122111021122102221121,1,L,408
020100002010100112220122111021122102221121,2,W,409
020100002012100112220122111021122102221121,1,L,410
020100002112100112220122111021122102221121,2,W,411
000000000000000000000000000000000000000000,1,L,412
000000000000000000000000000000000000001000,2,W,413
000000000000000000000000000000000000201000,1,L,414
000000000000000000000000000000000000201100,2,W,415
000000000000000000000000000000000000201120,1,L,416
000000000000000000000000000000000001201120,2,W,417
000000000000000000000000000000020001201120,1,L,418
000000000000000000000000000010020001201120,2,W,419
000000000000000000000000000010022001201120,1,L,420
000000000000000000000000000010022101201120,2,W,421
000000000000000000000000200010022101201120,1,L,422
000000000000000000000000200010022101211120,2,W,423
000000000000000000000000200010222101211120,1,L,424
000000000000000000000000200011222101211120,2,W,425
000000000000000000000020200011222101211120,1,L,426
000000000000000000000120200011222101211120,2,W,427
000000000000002000000120200011222101211120,1,L,428
000000000000002001000120200011222101211120,2,W,429
000000020000002001000120200011222101211120,1,L,430
100000020000002001000120200011222101211120,2,W,431
100000020000002201000120200011222101211120,1,L,432
100000020010002201000120200011222101211120,2,W,433
100000022010002201000120200011222101211120,1,L,434
110000022010002201000120200011222101211120,2,W,435
110000022010002201000122200011222101211120,1,L,436
110000022010002211000122200011222101211120,2,W,437
000000000000000000000000000000000000000000,1,W,438
000000000000000000000000000000000000001000,2,L,439
000000000000000000000000000000000000201000,1,W,440
000000000000000000000000000000000000201100,2,L,441
000000000000000000000000000000000000201120,1,W,442
000000000000000000000000000000001000201120,2,L,443
000000000000000000000000000002001000201120,1,W,444
000000000000000000000000000002011000201120,2,L,445
000000000000000000000000200002011000201120,1,W,446
000000000000000000000000200002011100201120,2,L,447
000000000000000000000000202002011100201120,1,W,448
000000000000000000000000212002011100201120,2,L,449
000000000000000000200000212002011100201120,1,W,450
000000000000000000200000212002011100211120,2,L,451
000000000000000000200000212002211100211120,1,W,452
000000000000000000000000000000000000000000,1,W,453
000000000000000000000000000000000000001000,2,L,454
000000000000000000000000000000000000201000,1,W,455
000000000000000000000000000000000000201100,2,L,456
000000000000000000000000000000000000201120,1,W,457
000000000000000000000000000000001000201120,2,L,458
000000000000000000000000000000021000201120,1,W,459
000000000000000000000000010000021000201120,2,L,460
000000000000000000200000010000021000201120,1,W,461
000000000001000000200000010000021000201120,2,L,462
000000000001000000200000210000021000201120,1,W,463
000000000001000001200000210000021000201120,2,L,464
000000000001000001200000210000021200201120,1,W,465
000000000001000001200000211000021200201120,2,L,466
000000000001000001200000211002021200201120,1,W,467
000000000001000001200010211002021200201120,2,L,468
000000000021000001200010211002021200201120,1,W,469
000100000021000001200010211002021200201120,2,L,470
000100000021000001220010211002021200201120,1,W,471
000100000021100001220010211002021200201120,2,L,472
000102000021100001220010211002021200201120,1,W,473
000102000021100101220010211002021200201120,2,L,474
000102000021100101220010211002021202201120,1,W,475
000102001021100101220010211002021202201120,2,L,476
000102001021100101220010211022021202201120,1,W,477
000000000000000000000000000000000000000000,1,W,478
000000000000000000000000000000000000001000,2,L,479
000000000000000000000000000000000000201000,1,W,480
000000000000000000000000000000000000201100,2,L,481
000000000000000000000000000000000000201120,1,W,482
000000000000000000000000000000000100201120,2,L,483
000000000000000000000000000000020100201120,1,W,484
000000000000000000000000100000020100201120,2,L,485
000000000000000002000000100000020100201120,1,W,486
000000000000000002000000101000020100201120,2,L,487
000000000000000002020000101000020100201120,1,W,488
000000000000000002020000101001020100201120,2,L,489
000000000000000002020000101001020100221120,1,W,490
000000000000100002020000101001020100221120,2,L,491
000000000000100002020020101001020100221120,1,W,492
000000000010100002020020101001020100221120,2,L,493
000000000010100202020020101001020100221120,1,W,494
000000000010100202020020101001020101221120,2,L,495
000000000010100202020020101001022101221120,1,W,496
000000000010100202020020111001022101221120,2,L,497
000002000010100202020020111001022101221120,1,W,498
000002000010100202020020111001122101221120,2,L,499
000002000010100202020022111001122101221120,1,W,500
000002000010100202120022111001122101221120,2,L,501
000002000010100202120022111021122101221120,1,W,502
000002000010100202120122111021122101221120,2,L,503
000002000010102202120122111021122101221120,1,W,504
000002010010102202120122111021122101221120,2,L,505
200002010010102202120122111021122101221120,1,W,506
200002011010102202120122111021122101221120,2,L,507
220002011010102202120122111021122101221120,1,W,508
220002011010102212120122111021122101221120,2,L,509
220002011210102212120122111021122101221120,1,W,510
000000000000000000000000000000000000000000,1,W,511
000000000000000000000000000000000000000001,2,L,512
000000000000000000000000000000000000002001,1,W,513
000000000000000000000000000000000000012001,2,L,514
000000000000000000000000000000020000012001,1,W,515
000000000000000000000000100000020000012001,2,L,516
000000000000000000000000100000020000212001,1,W,517
000000000000000001000000100000020000212001,2,L,518
000000000020000001000000100000020000212001,1,W,519
000000000020000001000000100000120000212001,2,L,520
000000000020000001000000100000120002212001,1,W,521
000000000020000001000001100000120002212001,2,L,522
000000000020000021000001100000120002212001,1,W,523
000000000120000021000001100000120002212001,2,L,524
000200000120000021000001100000120002212001,1,W,525
000200000120000021000001100010120002212001,2,L,526
000200000120000021000001100012120002212001,1,W,527
000200000120000021000011100012120002212001,2,L,528
000200000120000021000211100012120002212001,1,W,529
000200000120001021000211100012120002212001,2,L,530
000200000120001221000211100012120002212001,1,W,531
000200000120001221000211100012120002212011,2,L,532
002200000120001221000211100012120002212011,1,W,533
002200000120001221000211100012120002212111,2,L,534
002200002120001221000211100012120002212111,1,W,535
012200002120001221000211100012120002212111,2,L,536
012200022120001221000211100012120002212111,1,W,537
012200022120001221000211100012120102212111,2,L,538
012200022120001221000211102012120102212111,1,W,539
012200022120001221000211102012120112212111,2,L,540
212200022120001221000211102012120112212111,1,W,541
212200022120001221000211102112120112212111,2,L,542
212200022120001221002211102112120112212111,1,W,543
212200022120001221002211102112121112212111,2,L,544
212200022120001221002211122112121112212111,1,W,545
212200022120001221102211122112121112212111,2,L,546
212200022122001221102211122112121112212111,1,W,547
212210022122001221102211122112121112212111,2,L,548
212210022122001221122211122112121112212111,1,W,549
000000000000000000000000000000000000000000,1,W,550
000000000000000000000000000000000000001000,2,L,551
000000000000000000000000000000000000201000,1,W,552
000000000000000000000000000000000000201100,2,L,553
000000000000000000000000000000000000201120,1,W,554
000000000000000000000000000000001000201120,2,L,555
000000000000000000000000000000021000201120,1,W,556
000000000000000000000000010000021000201120,2,L,557
000000000000000000200000010000021000201120,1,W,558
000000000000000000200000010000021000201121,2,L,559
000000000000000000200000210000021000201121,1,W,560
000000000000000001200000210000021000201121,2,L,561
000000000000000001200000210000021200201121,1,W,562
000000000000000001200000211000021200201121,2,L,563
000000000020000001200000211000021200201121,1,W,564
000000000021000001200000211000021200201121,2,L,565
000000000021000001200000211002021200201121,1,W,566
000000000021000001200010211002021200201121,2,L,567
000200000021000001200010211002021200201121,1,W,568
000210000021000001200010211002021200201121,2,L,569
000210000021000201200010211002021200201121,1,W,570
000210000021000201200010211002021210201121,2,L,571
000210000021000201200010211202021210201121,1,W,572
000000000000000000000000000000000000000000,1,W,573
000000000000000000000000000000000000001000,2,L,574
000000000000000000000000000000000000201000,1,W,575
000000000000000000000000000000010000201000,2,L,576
000000000000000000000000000000010000201020,1,W,577
000000000000000000000000100000010000201020,2,L,578
000000000000000000000000100000010000221020,1,W,579
000000000000000000000000000000000000000000,1,W,580
000000000000000000000000000000000000001000,2,L,581
000000000000000000000000000000000000001002,1,W,582
000000000000000000000000000000000000011002,2,L,583
000000000000000000000000000000000000211002,1,W,584
000000000000000000000000000000010000211002,2,L,585
000000000000000000000000000002010000211002,1,W,586
000000000000000000000000000002010000211102,2,L,587
000000000000000000000000000002010000211122,1,W,588
000000000000000000000000100002010000211122,2,L,589
000000000000000002000000100002010000211122,1,W,590
000000000000000002000000100002010100211122,2,L,591
000000000000000002000000100002012100211122,1,W,592
000000000000000002000000110002012100211122,2,L,593
000000000000000002200000110002012100211122,1,W,594
000000000000000002200010110002012100211122,2,L,595
000000000002000002200010110002012100211122,1,W,596
000000000002000102200010110002012100211122,2,L,597
000000000022000102200010110002012100211122,1,W,598
000000001022000102200010110002012100211122,2,L,599
020000001022000102200010110002012100211122,1,W,600
020100001022000102200010110002012100211122,2,L,601
020120001022000102200010110002012100211122,1,W,602
020120001022000102200010110002012101211122,2,L,603
020120001022000102200010110022012101211122,1,W,604
020120001022000102200110110022012101211122,2,L,605
020120001022002102200110110022012101211122,1,W,606
020120001022002102200110110022012111211122,2,L,607
020120001022002102200110110222012111211122,1,W,608
020120011022002102200110110222012111211122,2,L,609
020120011022002102200110110222212111211122,1,W,610
020120011022002102200111110222212111211122,2,L,611
220120011022002102200111110222212111211122,1,W,612
000000000000000000000000000000000000000000,1,L,613
000000000000000000000000000000000000001000,2,W,614
000000000000000000000000000000000000201000,1,L,615
000000000000000000000000000000000000201100,2,W,616
000000000000000000000000000000000000201120,1,L,617
000000000000000000000000000000001000201120,2,W,618
000000000000000000000000000000021000201120,1,L,619
000000000000000000000000010000021000201120,2,W,620
000000000000000000200000010000021000201120,1,L,621
000000000000000000200000010000021100201120,2,W,622
000000000000000000200000012000021100201120,1,L,623
000000000000000000200000012000021100201121,2,W,624
000000000000000000200000012000021100221121,1,L,625
000000000000000000200000012000121100221121,2,W,626
000000000000000000220000012000121100221121,1,L,627
000000000000000000220001012000121100221121,2,W,628
000000000000000020220001012000121100221121,1,L,629
000000000100000020220001012000121100221121,2,W,630
000000000102000020220001012000121100221121,1,L,631
001000000102000020220001012000121100221121,2,W,632
001000000102000020220001012000121120221121,1,L,633
001000000102100020220001012000121120221121,2,W,634
001000000102100020220001012000121122221121,1,L,635
001000000102100020220001012010121122221121,2,W,636
001020000102100020220001012010121122221121,1,L,637
001021000102100020220001012010121122221121,2,W,638
001021000102100020220001012210121122221121,1,L,639
001021000102100020220001012211121122221121,2,W,640
001021000102100020222001012211121122221121,1,L,641
001021000102110020222001012211121122221121,2,W,642
001021000102110020222021012211121122221121,1,L,643
001021000102110120222021012211121122221121,2,W,644
001021200102110120222021012211121122221121,1,L,645
001021200102110120222021112211121122221121,2,W,646
000000000000000000000000000000000000000000,1,W,647
000000000000000000000000000000000000001000,2,L,648
000000000000000000000000000000000002001000,1,W,649
000000000000000000000000000000000002001100,2,L,650
000000000000000000000000000000000002001120,1,W,651
000000000000000000000000000000010002001120,2,L,652
000000000000000000000000000000010202001120,1,W,653
000000000000000000000000000000010202011120,2,L,654
000000000000000000000000000000010202211120,1,W,655
000000000000000000000000000000110202211120,2,L,656
000000000000000000000000000002110202211120,1,W,657
000000000000000000000001000002110202211120,2,L,658
000000000000000020000001000002110202211120,1,W,659
000000000000000020000011000002110202211120,2,L,660
000000000000000220000011000002110202211120,1,W,661
000000000000000220000011100002110202211120,2,L,662
000000000000000222000011100002110202211120,1,W,663
000000001000000222000011100002110202211120,2,L,664
000000001000000222000011100002110202211122,1,W,665
