board,mark,label,move_num
000000000000000000200000010000021100201120,2,D,299
000000000000000000200000012000021100201120,1,D,300
000000000000000000200000012000021100201121,2,D,301
000000000000000000200000012000021120201121,1,D,302
000000000000000000210000012000021120201121,2,D,303
000000000000000000210000012002021120201121,1,D,304
000000000000000000210000012102021120201121,2,D,305
000000000000000000210020012102021120201121,1,D,306
000000000000000100210020012102021120201121,2,D,307
000000000000000100212020012102021120201121,1,D,308
000000000001000100212020012102021120201121,2,D,309
000000002001000100212020012102021120201121,1,D,310
000000002001000100212020012102021120211121,2,D,311
000000002001000100212020012102221120211121,1,D,312
000000002001000100212020112102221120211121,2,D,313
000000002001000102212020112102221120211121,1,D,314
000000002011000102212020112102221120211121,2,D,315
000200002011000102212020112102221120211121,1,D,316
000200002011000102212021112102221120211121,2,D,317
000200002011200102212021112102221120211121,1,D,318
000210002011200102212021112102221120211121,2,D,319
000210002011200122212021112102221120211121,1,D,320
000211002011200122212021112102221120211121,2,D,321
000211002211200122212021112102221120211121,1,D,322
001211002211200122212021112102221120211121,2,D,323
001211002211220122212021112102221120211121,1,D,324
011211002211220122212021112102221120211121,2,D,325
011211002211220122212021112102221122211121,1,D,326
011211002211220122212021112112221122211121,2,D,327
011211002211220122212221112112221122211121,1,D,328
011211002211221122212221112112221122211121,2,D,329
011211202211221122212221112112221122211121,1,D,330
011211212211221122212221112112221122211121,2,D,331
000000000000000000000000000000000000000000,1,W,332
000000000000000000000000000000000000001000,2,L,333
000000000000000000000000000000000000201000,1,W,334
000000000000000000000000000000000000201100,2,L,335
000000000000000000000000000000000000221100,1,W,336
000000000000000000000000000000010000221100,2,L,337
000000000000000000000000000000012000221100,1,W,338
000000000000000000000000100000012000221100,2,L,339
000000000000000002000000100000012000221100,1,W,340
000000000000000002000000100000112000221100,2,L,341
000000000020000002000000100000112000221100,1,W,342
000000000020000002000000100001112000221100,2,L,343
000000000020000002000002100001112000221100,1,W,344
000000000020000002000002100001112000221101,2,L,345
000000000020000002000002100001112000221121,1,W,346
000000000020000002000012100001112000221121,2,L,347
000000000020000022000012100001112000221121,1,W,348
000000000020000122000012100001112000221121,2,L,349
000000002020000122000012100001112000221121,1,W,350
000000002120000122000012100001112000221121,2,L,351
000200002120000122000012100001112000221121,1,W,352
000200002120000122000012100001112010221121,2,L,353
020200002120000122000012100001112010221121,1,W,354
021200002120000122000012100001112010221121,2,L,355
021200002120000122000012120001112010221121,1,W,356
021200002120000122000012120101112010221121,2,L,357
021200002120000122002012120101112010221121,1,W,358
021200002120000122102012120101112010221121,2,L,359
021200002122000122102012120101112010221121,1,W,360
021210002122000122102012120101112010221121,2,L,361
021210002122000122102012120101112210221121,1,W,362
021210002122000122102012121101112210221121,2,L,363
021210002122000122122012121101112210221121,1,W,364
000000000000000000000000000000000000000000,1,W,365
000000000000000000000000000000000000001000,2,L,366
000000000000000000000000000000000000201000,1,W,367
000000000000000000000000000000000000201100,2,L,368
000000000000000000000000000000000000201120,1,W,369
000000000000000000000000000000001000201120,2,L,370
000000000000000000000000000000021000201120,1,W,371
000000000000000000000000010000021000201120,2,L,372
000000000000000000000000010000021000201122,1,W,373
000000000000000000000000000000000000000000,1,W,374
000000000000000000000000000000000000001000,2,L,375
000000000000000000000000000000000000201000,1,W,376
000000000000000000000000000000010000201000,2,L,377
000000000000000000000000000000010000201020,1,W,378
000000000000000000000000100000010000201020,2,L,379
000000000000000002000000100000010000201020,1,W,380
000000000000000002000000100001010000201020,2,L,381
000000000000000002000020100001010000201020,1,W,382
000000000000000002000020100001010000211020,2,L,383
000000000000000002000020100001210000211020,1,W,384
000000000000000002000020100001210000211120,2,L,385
000000000000000202000020100001210000211120,1,W,386
000000001000000202000020100001210000211120,2,L,387
000000001000000202000020100001210200211120,1,W,388
000000001000000202000020101001210200211120,2,L,389
020000001000000202000020101001210200211120,1,W,390
020000001000000202010020101001210200211120,2,L,391
020000001000200202010020101001210200211120,1,W,392
020000001010200202010020101001210200211120,2,L,393
020000001010200202010020101001210202211120,1,W,394
020000001010200202010020101001210202211121,2,L,395
020200001010200202010020101001210202211121,1,W,396
020200001010200202010020101001210212211121,2,L,397
020200001010200202010022101001210212211121,1,W,398
020200001010200202010022101101210212211121,2,L,399
020200001010200202010022101101212212211121,1,W,400
000000000000000000000000000000000000000000,1,W,401
000000000000000000000000000000000000001000,2,L,402
000000000000000000000000000000000000201000,1,W,403
000000000000000000000000000000000000201100,2,L,404
000000000000000000000000000000000000201120,1,W,405
000000000000000000000000000000001000201120,2,L,406
000000000000000000000000000000021000201120,1,W,407
000000000000000000000000010000021000201120,2,L,408
000000000000000000200000010000021000201120,1,W,409
000000000000000000200000010000021100201120,2,L,410
000000000000000000200000012000021100201120,1,W,411
000000000000000000200000012000021100201121,2,L,412
000000000000000000200000012000021120201121,1,W,413
000000000000000000210000012000021120201121,2,L,414
000000000000000000210000012002021120201121,1,W,415
000000000000000000210000012102021120201121,2,L,416
000000000000000000210020012102021120201121,1,W,417
000000000000000100210020012102021120201121,2,L,418
000000000002000100210020012102021120201121,1,W,419
000000000002000100211020012102021120201121,2,L,420
000000000002020100211020012102021120201121,1,W,421
000000000002120100211020012102021120201121,2,L,422
000020000002120100211020012102021120201121,1,W,423
000020001002120100211020012102021120201121,2,L,424
000020201002120100211020012102021120201121,1,W,425
000021201002120100211020012102021120201121,2,L,426
000021201002120100211020012102021120221121,1,W,427
000021201002120100211020012102121120221121,2,L,428
000021201002120100211022012102121120221121,1,W,429
000021201002120110211022012102121120221121,2,L,430
000021201002120110211022012102121122221121,1,W,431
000021201102120110211022012102121122221121,2,L,432
000021201102120110211022012122121122221121,1,W,433
000021201102120110211122012122121122221121,2,L,434
000021201102122110211122012122121122221121,1,W,435
000021211102122110211122012122121122221121,2,L,436
020021211102122110211122012122121122221121,1,W,437
120021211102122110211122012122121122221121,2,L,438
120021211102122110211122212122121122221121,1,W,439
000000000000000000000000000000000000000000,1,D,440
000000000000000000000000000000000000001000,2,D,441
000000000000000000000000000000000000201000,1,D,442
000000000000000000000000000000000000201100,2,D,443
000000000000000000000000000000000000201120,1,D,444
000000000000000000000000000000001000201120,2,D,445
000000000000000000000000000000021000201120,1,D,446
000000000000000000000000010000021000201120,2,D,447
000000000000000000200000010000021000201120,1,D,448
000000000000000000200000010000021100201120,2,D,449
000000000000000000200000012000021100201120,1,D,450
000000000000000000200000012000021100201121,2,D,451
000000000000000000200000012000021120201121,1,D,452
000000000000000000210000012000021120201121,2,D,453
000000000000000000210000012002021120201121,1,D,454
000000000000000000210000012102021120201121,2,D,455
000000000000000000210020012102021120201121,1,D,456
000000000000000100210020012102021120201121,2,D,457
000000000002000100210020012102021120201121,1,D,458
000000000002000100211020012102021120201121,2,D,459
000000000002020100211020012102021120201121,1,D,460
000000000002120100211020012102021120201121,2,D,461
000000002002120100211020012102021120201121,1,D,462
000010002002120100211020012102021120201121,2,D,463
000010002002120100211020012102021122201121,1,D,464
000010002002120100211020012112021122201121,2,D,465
000010002002120100211020012112021122221121,1,D,466
000010002002120100211120012112021122221121,2,D,467
000010202002120100211120012112021122221121,1,D,468
000010202002121100211120012112021122221121,2,D,469
000010222002121100211120012112021122221121,1,D,470
000011222002121100211120012112021122221121,2,D,471
020011222002121100211120012112021122221121,1,D,472
020011222002121100211120112112021122221121,2,D,473
020011222002121102211120112112021122221121,1,D,474
020011222012121102211120112112021122221121,2,D,475
020211222012121102211120112112021122221121,1,D,476
120211222012121102211120112112021122221121,2,D,477
120211222012121102211120112112221122221121,1,D,478
120211222012121102211121112112221122221121,2,D,479
120211222012121122211121112112221122221121,1,D,480
120211222112121122211121112112221122221121,2,D,481
000000000000000000000000000000000000000000,1,W,482
000000000000000000000000000000000000001000,2,L,483
000000000000000000000000000000000000201000,1,W,484
000000000000000000000000000000000000201100,2,L,485
000000000000000000000000000000000000221100,1,W,486
000000000000000000000000000000010000221100,2,L,487
000000000000000000000000000000012000221100,1,W,488
000000000000000000000000100000012000221100,2,L,489
000000000000000002000000100000012000221100,1,W,490
000000000000000002000000100000112000221100,2,L,491
000000000000000002000000120000112000221100,1,W,492
000000000000000002100000120000112000221100,2,L,493
000000000000000002100002120000112000221100,1,W,494
000000000000000002100002120001112000221100,2,L,495
000000000000000022100002120001112000221100,1,W,496
000000000100000022100002120001112000221100,2,L,497
000000000100000022100002120001112000221102,1,W,498
000000000100000022100012120001112000221102,2,L,499
000000000102000022100012120001112000221102,1,W,500
000000000102000122100012120001112000221102,2,L,501
000000000122000122100012120001112000221102,1,W,502
000000000000000000000000000000000000000000,1,W,503
000000000000000000000000000000000000001000,2,L,504
000000000000000000000000000000000000201000,1,W,505
000000000000000000000000000000000000201100,2,L,506
000000000000000000000000000000000000201120,1,W,507
000000000000000000000000000000001000201120,2,L,508
000000000000000000000000000000021000201120,1,W,509
000000000000000000000000010000021000201120,2,L,510
000000000000000000200000010000021000201120,1,W,511
000000000000000000200000010000021100201120,2,L,512
000000000000000000200000012000021100201120,1,W,513
000000000000000000200000012000021100201121,2,L,514
000000000000000000200000012000021120201121,1,W,515
000000000000000000210000012000021120201121,2,L,516
000000000000000000210000012002021120201121,1,W,517
000000000000000000210000012102021120201121,2,L,518
000000000000000000210020012102021120201121,1,W,519
000000000000000100210020012102021120201121,2,L,520
000000000002000100210020012102021120201121,1,W,521
000000000002000100211020012102021120201121,2,L,522
000000000002020100211020012102021120201121,1,W,523
000000000002120100211020012102021120201121,2,L,524
000000002002120100211020012102021120201121,1,W,525
000010002002120100211020012102021120201121,2,L,526
000010002002120100211020012102021122201121,1,W,527
000010002002120100211020012112021122201121,2,L,528
000010002002120100211020012112021122221121,1,W,529
000011002002120100211020012112021122221121,2,L,530
000011202002120100211020012112021122221121,1,W,531
000011202002120100211120012112021122221121,2,L,532
000011202002122100211120012112021122221121,1,W,533
000011202002122100211120012112121122221121,2,L,534
000011202002122100211122012112121122221121,1,W,535
000011202002122100211122112112121122221121,2,L,536
000011202002122120211122112112121122221121,1,W,537
000000000000000000000000000000000000000000,1,L,538
000000000000000000000000000000000000100000,2,W,539
000000000000000000000000000000000000102000,1,L,540
000000000000000000000000000000000000102100,2,W,541
000000000000000000000000000000020000102100,1,L,542
000000000000000000000000100000020000102100,2,W,543
000000000000000002000000100000020000102100,1,L,544
000000000000000002000000100000021000102100,2,W,545
000000000000000002000000120000021000102100,1,L,546
000000000000000002100000120000021000102100,2,W,547
000000000000000002100000120002021000102100,1,L,548
000000000000000002100000120002021000102110,2,W,549
000000000000000002100000120002021200102110,1,L,550
000000000000000002100000120002021200102111,2,W,551
000000000002000002100000120002021200102111,1,L,552
000000000002000002100000120002021210102111,2,W,553
000000000002000002100000122002021210102111,1,L,554
000000000002000002110000122002021210102111,2,W,555
000000000002200002110000122002021210102111,1,L,556
000000000012200002110000122002021210102111,2,W,557
000020000012200002110000122002021210102111,1,L,558
000021000012200002110000122002021210102111,2,W,559
000021000012200002110020122002021210102111,1,L,560
000121000012200002110020122002021210102111,2,W,561
000121000012200002110020122202021210102111,1,L,562
000121000012200002111020122202021210102111,2,W,563
000121000012200202111020122202021210102111,1,L,564
000121001012200202111020122202021210102111,2,W,565
020121001012200202111020122202021210102111,1,L,566
020121001012200202111020122202021211102111,2,W,567
020121001012200202111020122222021211102111,1,L,568
020121001012200202111020122222021211112111,2,W,569
020121001012200202111020122222221211112111,1,L,570
020121001012200202111120122222221211112111,2,W,571
000000000000000000000000000000000000000000,1,L,572
000000000000000000000000000000000000001000,2,W,573
000000000000000000000000000000000000201000,1,L,574
000000000000000000000000000000000000201100,2,W,575
000000000000000000000000000000000000201120,1,L,576
000000000000000000000000000000001000201120,2,W,577
000000000000000000000000000000021000201120,1,L,578
000000000000000000000000010000021000201120,2,W,579
000000000000000000200000010000021000201120,1,L,580
000000000000000000200000010000021100201120,2,W,581
000000000000000000200000012000021100201120,1,L,582
000000000000000000200000012000021100201121,2,W,583
000000000000000000200000012000021120201121,1,L,584
000000000000000000210000012000021120201121,2,W,585
000000000000000000210000012002021120201121,1,L,586
000000000000000000210000012102021120201121,2,W,587
000000000000000000210020012102021120201121,1,L,588
000000000000000000210020112102021120201121,2,W,589
000000000000000000000000000000000000000000,1,W,590
000000000000000000000000000000000000001000,2,L,591
000000000000000000000000000000000000201000,1,W,592
000000000000000000000000000000000000201100,2,L,593
000000000000000000000000000000000000201120,1,W,594
000000000000000000000000000000001000201120,2,L,595
000000000000000000000000000000021000201120,1,W,596
000000000000000000000000010000021000201120,2,L,597
000000000000000000200000010000021000201120,1,W,598
000000000000000000200000010000021100201120,2,L,599
000000000000000000200000012000021100201120,1,W,600
000000000000000000200000012000021100201121,2,L,601
000000000000000000200000012000021120201121,1,W,602
000000000000000000210000012000021120201121,2,L,603
000000000000200000210000012000021120201121,1,W,604
000000000001200000210000012000021120201121,2,L,605
000000000001200000210000012200021120201121,1,W,606
000000000001200000211000012200021120201121,2,L,607
000000000001200000211000012202021120201121,1,W,608
000000000001200000211010012202021120201121,2,L,609
000000000001200200211010012202021120201121,1,W,610
000000000001200200211010112202021120201121,2,L,611
000000002001200200211010112202021120201121,1,W,612
000000000000000000000000000000000000000000,1,W,613
000000000000000000000000000000000000001000,2,L,614
000000000000000000000000000000000000201000,1,W,615
000000000000000000000000000000000000201100,2,L,616
000000000000000000000000000000000000201120,1,W,617
000000000000000000000000000000001000201120,2,L,618
000000000000000000000000000000021000201120,1,W,619
000000000000000000000000010000021000201120,2,L,620
000000000000000000200000010000021000201120,1,W,621
000000000000000000200000010000021100201120,2,L,622
000000000000000000200000010000021100221120,1,W,623
000000000000000000200000110000021100221120,2,L,624
000000000000000002200000110000021100221120,1,W,625
000000000000000002200000111000021100221120,2,L,626
000000000020000002200000111000021100221120,1,W,627
000000000020000002210000111000021100221120,2,L,628
000000000020200002210000111000021100221120,1,W,629
000100000020200002210000111000021100221120,2,L,630
000100000020200002210000111000221100221120,1,W,631
000000000000000000000000000000000000000000,1,L,632
000000000000000000000000000000000000001000,2,W,633
000000000000000000000000000000000000201000,1,L,634
000000000000000000000000000000000000201100,2,W,635
000000000000000000000000000000000000201120,1,L,636
000000000000000000000000000000000000201121,2,W,637
000000000000000000000000000000020000201121,1,L,638
000000000000000000000000000000020100201121,2,W,639
000000000000000000000000000002020100201121,1,L,640
000000000000000000000010000002020100201121,2,W,641
000000000000000000000010000002022100201121,1,L,642
000000000000000000000010010002022100201121,2,W,643
000000000000000000000010012002022100201121,1,L,644
000000000000000000100010012002022100201121,2,W,645
000000000002000000100010012002022100201121,1,L,646
000000000002000000110010012002022100201121,2,W,647
000000000002200000110010012002022100201121,1,L,648
000000000002200100110010012002022100201121,2,W,649
000000002002200100110010012002022100201121,1,L,650
000010002002200100110010012002022100201121,2,W,651
020010002002200100110010012002022100201121,1,L,652
020011002002200100110010012002022100201121,2,W,653
020011002002200100110010012002022102201121,1,L,654
020011002002200100110010012012022102201121,2,W,655
020011002002200100110210012012022102201121,1,L,656
020011002002200100110210112012022102201121,2,W,657
020011002002200102110210112012022102201121,1,L,658
020011002002201102110210112012022102201121,2,W,659
020011002022201102110210112012022102201121,1,L,660
020111002022201102110210112012022102201121,2,W,661
020111022022201102110210112012022102201121,1,L,662
020111022022201102110210112012022102211121,2,W,663
020111022022201102110210112012222102211121,1,L,664
120111022022201102110210112012222102211121,2,W,665
