board,mark,label,move_num
000000000000000000000000000000000000201120,1,D,259
000000000000000000000000000000001000201120,2,D,260
000000000000000000000000000000021000201120,1,D,261
000000000000000000000000010000021000201120,2,D,262
000000000000000000200000010000021000201120,1,D,263
000000000001000000200000010000021000201120,2,D,264
000000000001000000200000210000021000201120,1,D,265
000000000001000001200000210000021000201120,2,D,266
000000000001000001200000210000021200201120,1,D,267
000000000001000001200000211000021200201120,2,D,268
000000000001000001200000211002021200201120,1,D,269
000000000001000001200010211002021200201120,2,D,270
000000000021000001200010211002021200201120,1,D,271
000100000021000001200010211002021200201120,2,D,272
000100000021000001220010211002021200201120,1,D,273
000100000021100001220010211002021200201120,2,D,274
000102000021100001220010211002021200201120,1,D,275
000102000021100101220010211002021200201120,2,D,276
000102002021100101220010211002021200201120,1,D,277
000112002021100101220010211002021200201120,2,D,278
020112002021100101220010211002021200201120,1,D,279
020112002021100101220010211002021200211120,2,D,280
020112002021100101220010211002021202211120,1,D,281
020112002021100101220010211002121202211120,2,D,282
020112002021100101220012211002121202211120,1,D,283
020112002021100111220012211002121202211120,2,D,284
020112002221100111220012211002121202211120,1,D,285
021112002221100111220012211002121202211120,2,D,286
021112002221100111220012211022121202211120,1,D,287
021112002221100111220112211022121202211120,2,D,288
021112002221102111220112211022121202211120,1,D,289
021112012221102111220112211022121202211120,2,D,290
221112012221102111220112211022121202211120,1,D,291
221112012221102111220112211022121202211121,2,D,292
221112012221102111220112211022121222211121,1,D,293
221112012221102111220112211122121222211121,2,D,294
221112012221102111222112211122121222211121,1,D,295
221112012221112111222112211122121222211121,2,D,296
000000000000000000000000000000000000000000,1,L,297
000000000000000000000000000000000000001000,2,W,298
000000000000000000000000000000000000201000,1,L,299
000000000000000000000000000000000001201000,2,W,300
000000000000000000000000000000000001201002,1,L,301
000000000000000000000000000000000001211002,2,W,302
000000000000000000000000000002000001211002,1,L,303
000000000000000000000000000002000001211012,2,W,304
000000000000000000000000000002000001211212,1,L,305
000000000000000000000000000002010001211212,2,W,306
000000000000000000000000200002010001211212,1,L,307
000000000000000000000000200002011001211212,2,W,308
000000000000000000000000200002211001211212,1,L,309
000000000000000000000000200002211101211212,2,W,310
000000000000000000000000200002211121211212,1,L,311
000000000000000000000000201002211121211212,2,W,312
000000000000000000020000201002211121211212,1,L,313
000000000000000000020010201002211121211212,2,W,314
