board,mark,label,move_num
000000000000000000200000010000021000201120,1,L,665
000000000000000000200000010000021100201120,2,W,666
000000000000000000200000012000021100201120,1,L,667
000000000000000000200000012000021100201121,2,W,668
000000000000000000200000012000021120201121,1,L,669
000000000000000000210000012000021120201121,2,W,670
000000000000000000210000012000021120221121,1,L,671
000000000000000000210000012000121120221121,2,W,672
000000000000000000210002012000121120221121,1,L,673
000000000000000000210002112000121120221121,2,W,674
000000000000000002210002112000121120221121,1,L,675
000000000010000002210002112000121120221121,2,W,676
000000000010200002210002112000121120221121,1,L,677
000000000011200002210002112000121120221121,2,W,678
000000000011200002210002112002121120221121,1,L,679
000000000011200002210002112002121121221121,2,W,680
000000000011200022210002112002121121221121,1,L,681
000100000011200022210002112002121121221121,2,W,682
000100000011200022210002112202121121221121,1,L,683
000100000011200022210012112202121121221121,2,W,684
000120000011200022210012112202121121221121,1,L,685
000120000011200122210012112202121121221121,2,W,686
000120000011200122212012112202121121221121,1,L,687
000121000011200122212012112202121121221121,2,W,688
000000000000000000000000000000000000000000,1,L,689
000000000000000000000000000000000000001000,2,W,690
000000000000000000000000000000000000201000,1,L,691
000000000000000000000000000000000000201100,2,W,692
000000000000000000000000000000000000201120,1,L,693
000000000000000000000000000000001000201120,2,W,694
000000000000000000000000000000021000201120,1,L,695
000000000000000000000000000001021000201120,2,W,696
000000000000000000000000020001021000201120,1,L,697
000000000000000000000010020001021000201120,2,W,698
000000000000000200000010020001021000201120,1,L,699
000000000000000200100010020001021000201120,2,W,700
000000002000000200100010020001021000201120,1,L,701
000000002000000200100010020001021000211120,2,W,702
000000002000000200100010020001021200211120,1,L,703
000000002000000200100010021001021200211120,2,W,704
000000002000000200120010021001021200211120,1,L,705
000000002000000200120010021001121200211120,2,W,706
000000002000000200120012021001121200211120,1,L,707
000000002000100200120012021001121200211120,2,W,708
020000002000100200120012021001121200211120,1,L,709
020000002000100200120012121001121200211120,2,W,710
020000002000100200120012121001121202211120,1,L,711
020000002000100200120012121011121202211120,2,W,712
020000002000100200120212121011121202211120,1,L,713
020000002001100200120212121011121202211120,2,W,714
020000002001102200120212121011121202211120,1,L,715
020000012001102200120212121011121202211120,2,W,716
220000012001102200120212121011121202211120,1,L,717
220000012001102210120212121011121202211120,2,W,718
220000012001102212120212121011121202211120,1,L,719
220000012101102212120212121011121202211120,2,W,720
000000000000000000000000000000000000000000,1,W,721
000000000000000000000000000000000000000100,2,L,722
000000000000000000000000000000000000002100,1,W,723
000000000000000000000000000000000000102100,2,L,724
000000000000000000000000000000000000122100,1,W,725
000000000000000000000000000000010000122100,2,L,726
000000000000000000000000200000010000122100,1,W,727
000000000000000000000000200000011000122100,2,L,728
000000000000000000000000200000211000122100,1,W,729
000000000000000000000001200000211000122100,2,L,730
000000000000000002000001200000211000122100,1,W,731
000000000010000002000001200000211000122100,2,L,732
000000000010000022000001200000211000122100,1,W,733
000000000110000022000001200000211000122100,2,L,734
000200000110000022000001200000211000122100,1,W,735
000200000110000022000001210000211000122100,2,L,736
000200000110000022000001210000211002122100,1,W,737
000000000000000000000000000000000000000000,1,W,738
000000000000000000000000000000000000001000,2,L,739
000000000000000000000000000000000000201000,1,W,740
000000000000000000000000000000000000201100,2,L,741
000000000000000000000000000000000002201100,1,W,742
000000000000000000000000000000000002201110,2,L,743
000000000000000000000000000000000002221110,1,W,744
000000000000000000000000000000000000000000,1,L,745
000000000000000000000000000000000000001000,2,W,746
000000000000000000000000000000000000201000,1,L,747
000000000000000000000000000000000000201100,2,W,748
000000000000000000000000000000000000201120,1,L,749
000000000000000000000000000000001000201120,2,W,750
000000000000000000000000000000021000201120,1,L,751
000000000000000000000000010000021000201120,2,W,752
000000000000000000200000010000021000201120,1,L,753
000000000000000000200000010000021100201120,2,W,754
000000000002000000200000010000021100201120,1,L,755
000000000002000000200000011000021100201120,2,W,756
000000000002000000200000211000021100201120,1,L,757
000000000002000001200000211000021100201120,2,W,758
000000000002000001200000211000021100201122,1,L,759
000000000002000001210000211000021100201122,2,W,760
000000000002200001210000211000021100201122,1,L,761
000000000012200001210000211000021100201122,2,W,762
000000000012200001210000211000021102201122,1,L,763
000000000012200001210000211000021112201122,2,W,764
000020000012200001210000211000021112201122,1,L,765
000020000012200001210000211010021112201122,2,W,766
000220000012200001210000211010021112201122,1,L,767
000221000012200001210000211010021112201122,2,W,768
000221000012200001210000211012021112201122,1,L,769
000221000012200001210010211012021112201122,2,W,770
000221000012200201210010211012021112201122,1,L,771
000221000012200201210110211012021112201122,2,W,772
000221002012200201210110211012021112201122,1,L,773
000221002012201201210110211012021112201122,2,W,774
000221022012201201210110211012021112201122,1,L,775
000221022012201201210110211012021112211122,2,W,776
