board,mark,label,move_num
000000000000000000000000000000000000001000,2,W,206
000000000000000000000000000000000000201000,1,L,207
000000000000000000000000000000000001201000,2,W,208
000000000000000000000000000000000001201200,1,L,209
000000000000000000000000000000010001201200,2,W,210
000000000000000000000000000000010001201202,1,L,211
000000000000000000000000000001010001201202,2,W,212
000000000000000000000000000001010021201202,1,L,213
000000000000000000000000100001010021201202,2,W,214
000000000000000002000000100001010021201202,1,L,215
000000000000000002000010100001010021201202,2,W,216
000000000000000202000010100001010021201202,1,L,217
000000000000000202000010100011010021201202,2,W,218
000000000000000202000010100011012021201202,1,L,219
000000000000000202000010110011012021201202,2,W,220
000000000000000202000010110211012021201202,1,L,221
000000000000000202001010110211012021201202,2,W,222
000000000000000202201010110211012021201202,1,L,223
000000000000000202201110110211012021201202,2,W,224
000000000000002202201110110211012021201202,1,L,225
000000000000002202201110110211012021211202,2,W,226
000000000002002202201110110211012021211202,1,L,227
000000010002002202201110110211012021211202,2,W,228
000000010002022202201110110211012021211202,1,L,229
100000010002022202201110110211012021211202,2,W,230
100000010022022202201110110211012021211202,1,L,231
100010010022022202201110110211012021211202,2,W,232
100010012022022202201110110211012021211202,1,L,233
110010012022022202201110110211012021211202,2,W,234
110210012022022202201110110211012021211202,1,L,235
110210012022022202201110110211112021211202,2,W,236
110210012022022202201112110211112021211202,1,L,237
110210012022022212201112110211112021211202,2,W,238
110210012222022212201112110211112021211202,1,L,239
111210012222022212201112110211112021211202,2,W,240
111210012222022212201112110211112021211222,1,L,241
111210112222022212201112110211112021211222,2,W,242
111210112222022212201112110211112221211222,1,L,243
111210112222022212201112111211112221211222,2,W,244
111210112222022212221112111211112221211222,1,L,245
111210112222122212221112111211112221211222,2,W,246
000000000000000000000000000000000000000000,1,W,247
000000000000000000000000000000000000001000,2,L,248
000000000000000000000000000000000000201000,1,W,249
000000000000000000000000000000000000201100,2,L,250
000000000000000000000000000000000000201120,1,W,251
000000000000000000000000000000001000201120,2,L,252
000000000000000000000000000000021000201120,1,W,253
000000000000000000000000010000021000201120,2,L,254
000000000000000000000000010000021200201120,1,W,255
000000000000000000000000000000000000000000,1,W,256
000000000000000000000000000000000000001000,2,L,257
000000000000000000000000000000000000201000,1,W,258
000000000000000000000000000000000000201100,2,L,259
000000000000000000000000000000000000201120,1,W,260
000000000000000000000000000000001000201120,2,L,261
000000000000000000000000000000021000201120,1,W,262
000000000000000000000000010000021000201120,2,L,263
000000000000000000200000010000021000201120,1,W,264
000000000000000000200000010000021100201120,2,L,265
000000000000000000200000210000021100201120,1,W,266
000000000000000001200000210000021100201120,2,L,267
000000000000000001200000210000021100201122,1,W,268
000000000000000001200000211000021100201122,2,L,269
000000000020000001200000211000021100201122,1,W,270
000000000021000001200000211000021100201122,2,L,271
000000000021000001200000211002021100201122,1,W,272
000010000021000001200000211002021100201122,2,L,273
000210000021000001200000211002021100201122,1,W,274
000210000021000001200010211002021100201122,2,L,275
000210000021000201200010211002021100201122,1,W,276
000210001021000201200010211002021100201122,2,L,277
020210001021000201200010211002021100201122,1,W,278
020210001021000201200010211002021110201122,2,L,279
020210001021000201200010211002021110221122,1,W,280
020210001021000201200010211002121110221122,2,L,281
020210001021000201200012211002121110221122,1,W,282
020210001021000201210012211002121110221122,2,L,283
020210001021200201210012211002121110221122,1,W,284
020211001021200201210012211002121110221122,2,L,285
020211001021200221210012211002121110221122,1,W,286
020211001021200221210012211102121110221122,2,L,287
020211001021200221210012211102121112221122,1,W,288
020211001021200221210012211112121112221122,2,L,289
020211001221200221210012211112121112221122,1,W,290
000000000000000000000000000000000000000000,1,W,291
000000000000000000000000000000000000001000,2,L,292
000000000000000000000000000000000000201000,1,W,293
000000000000000000000000000000000000201100,2,L,294
000000000000000000000000000000000000201120,1,W,295
000000000000000000000000000000001000201120,2,L,296
000000000000000000000000000000021000201120,1,W,297
000000000000000000000000010000021000201120,2,L,298
000000000000000000000000010000021000201122,1,W,299
000000000000000000000000000000000000000000,1,W,300
000000000000000000000000000000000000001000,2,L,301
000000000000000000000000000000000002001000,1,W,302
000000000000000000000000000000000002001100,2,L,303
000000000000000000000000000000000002001120,1,W,304
000000000000000000000000000000010002001120,2,L,305
000000000000000000000000000000012002001120,1,W,306
000000000000000000000000100000012002001120,2,L,307
000000000000000002000000100000012002001120,1,W,308
000000000000000002000000100000012002101120,2,L,309
000000000000000002000000100000012002121120,1,W,310
000000000000000002000000100001012002121120,2,L,311
000000000000000002000000100001212002121120,1,W,312
000000000000000002000010100001212002121120,2,L,313
000000000000000202000010100001212002121120,1,W,314
000000000000000202000011100001212002121120,2,L,315
000000000000000202000011120001212002121120,1,W,316
000000000000000202000011120011212002121120,2,L,317
000000002000000202000011120011212002121120,1,W,318
000000002000000212000011120011212002121120,2,L,319
000000002000000212000211120011212002121120,1,W,320
000000000000000000000000000000000000000000,1,L,321
000000000000000000000000000000000000010000,2,W,322
000000000000000000000000000000000000012000,1,L,323
000000000000000000000000000000000000012010,2,W,324
000000000000000000000000000000000002012010,1,L,325
000000000000000000000000000000000102012010,2,W,326
000000000000000000000000000000020102012010,1,L,327
000000000000000000000000001000020102012010,2,W,328
000000000000000000020000001000020102012010,1,L,329
000000000000000000020000101000020102012010,2,W,330
000000000000000002020000101000020102012010,1,L,331
000000000000100002020000101000020102012010,2,W,332
000000000000100002020000101000220102012010,1,L,333
000000000000100002020001101000220102012010,2,W,334
000000000000100022020001101000220102012010,1,L,335
000000000010100022020001101000220102012010,2,W,336
000000000210100022020001101000220102012010,1,L,337
000100000210100022020001101000220102012010,2,W,338
000100000210100022020001101000220102212010,1,L,339
000100000210100022020001101001220102212010,2,W,340
000100000210100022020021101001220102212010,1,L,341
000100000210100122020021101001220102212010,2,W,342
002100000210100122020021101001220102212010,1,L,343
002101000210100122020021101001220102212010,2,W,344
002101002210100122020021101001220102212010,1,L,345
002101002210100122020021101001220102212011,2,W,346
022101002210100122020021101001220102212011,1,L,347
022101002210100122020021101001220112212011,2,W,348
022101002210100122020021101001220112212211,1,L,349
022101002210100122020021101101220112212211,2,W,350
022101002210100122022021101101220112212211,1,L,351
022101002210100122022021101111220112212211,2,W,352
022101002210100122022221101111220112212211,1,L,353
022101002210110122022221101111220112212211,2,W,354
000000000000000000000000000000000000000000,1,L,355
000000000000000000000000000000000000001000,2,W,356
000000000000000000000000000000000000201000,1,L,357
000000000000000000000000000000000000201100,2,W,358
000000000000000000000000000000000000201120,1,L,359
000000000000000000000000000000001000201120,2,W,360
000000000000000000000000000000021000201120,1,L,361
000000000000000000000000010000021000201120,2,W,362
000000000000000000200000010000021000201120,1,L,363
000000000000000000200000010000021100201120,2,W,364
000000000000000000200000012000021100201120,1,L,365
000000000000000000200000012000021100201121,2,W,366
000000000000000000200000012000021120201121,1,L,367
000000000000000000210000012000021120201121,2,W,368
000000000000000000210000012002021120201121,1,L,369
000000000001000000210000012002021120201121,2,W,370
000000000001000000210020012002021120201121,1,L,371
000000000001000100210020012002021120201121,2,W,372
000000000001000100210020012002021122201121,1,L,373
000000000001000100210020012102021122201121,2,W,374
000000000001000100210020012102021122221121,1,L,375
000000000001000100210020012102121122221121,2,W,376
000000000001000100210022012102121122221121,1,L,377
000000000001000100211022012102121122221121,2,W,378
000000000001020100211022012102121122221121,1,L,379
000000001001020100211022012102121122221121,2,W,380
000000001001020100211022012122121122221121,1,L,381
000000001001020100211122012122121122221121,2,W,382
000000001001220100211122012122121122221121,1,L,383
000000101001220100211122012122121122221121,2,W,384
000000101001222100211122012122121122221121,1,L,385
000010101001222100211122012122121122221121,2,W,386
000010121001222100211122012122121122221121,1,L,387
010010121001222100211122012122121122221121,2,W,388
210010121001222100211122012122121122221121,1,L,389
210011121001222100211122012122121122221121,2,W,390
210011121001222120211122012122121122221121,1,L,391
210011121001222120211122112122121122221121,2,W,392
000000000000000000000000000000000000000000,1,W,393
000000000000000000000000000000000000001000,2,L,394
000000000000000000000000000000000000201000,1,W,395
000000000000000000000000000000000001201000,2,L,396
000000000000000000000000000000000001201200,1,W,397
000000000000000000000000000000000001211200,2,L,398
000000000000000000000000000000020001211200,1,W,399
000000000000000000000000100000020001211200,2,L,400
000000000000000000000000100000220001211200,1,W,401
000000000000000000000000100000221001211200,2,L,402
000000000000000000000000100002221001211200,1,W,403
000000000000000000000000100012221001211200,2,L,404
000000000000000000000002100012221001211200,1,W,405
000000000000000010000002100012221001211200,2,L,406
000000000000000010000002100012221001211220,1,W,407
000000000000000011000002100012221001211220,2,L,408
000000000020000011000002100012221001211220,1,W,409
000000000020000011000002110012221001211220,2,L,410
000000000020000011000002110012221201211220,1,W,411
000100000020000011000002110012221201211220,2,L,412
000100000020000011000002112012221201211220,1,W,413
000100000020000011000102112012221201211220,2,L,414
000100000020000011000122112012221201211220,1,W,415
000000000000000000000000000000000000000000,1,L,416
000000000000000000000000000000000000001000,2,W,417
000000000000000000000000000000000000201000,1,L,418
000000000000000000000000000000000000201100,2,W,419
000000000000000000000000000000000000201120,1,L,420
000000000000000000000000000000001000201120,2,W,421
000000000000000000000000000000021000201120,1,L,422
000000000000000000000000010000021000201120,2,W,423
000000000000000000200000010000021000201120,1,L,424
000000000000000000200000010000021100201120,2,W,425
000000000000000000200000012000021100201120,1,L,426
000000000000000000200000012000021100201121,2,W,427
000000000000000000200000012000021120201121,1,L,428
000000000000000000210000012000021120201121,2,W,429
000000000000000000210000012002021120201121,1,L,430
000000000000000000210000012102021120201121,2,W,431
000000000000000000210020012102021120201121,1,L,432
000000000001000000210020012102021120201121,2,W,433
000000000000000000000000000000000000000000,1,W,434
000000000000000000000000000000000000100000,2,L,435
000000000000000000000000000002000000100000,1,W,436
000000000000000000000000000002000000101000,2,L,437
000000000000000000000000000002000000101200,1,W,438
000000000000000000000000000002000000111200,2,L,439
000000000000000000000000000002000000111202,1,W,440
000000000000000000000000000000000000000000,1,L,441
000000000000000000000000000000000000001000,2,W,442
000000000000000000000000000000000000201000,1,L,443
000000000000000000000000000000000000201100,2,W,444
000000000000000000000000000000000000201120,1,L,445
000000000000000000000000000000000000211120,2,W,446
000000000000000000000000000000200000211120,1,L,447
000000000000000000000000000000210000211120,2,W,448
000000000000000000000002000000210000211120,1,L,449
000000000000000010000002000000210000211120,2,W,450
000000000000000010000002200000210000211120,1,L,451
000000000000000011000002200000210000211120,2,W,452
000000000000000011000002200000210200211120,1,L,453
000000000000000011000002201000210200211120,2,W,454
000000000000000011020002201000210200211120,1,L,455
000000000010000011020002201000210200211120,2,W,456
000200000010000011020002201000210200211120,1,L,457
000200000110000011020002201000210200211120,2,W,458
000200000110200011020002201000210200211120,1,L,459
000200000110200011020002201000210200211121,2,W,460
000200000110200011020002201000212200211121,1,L,461
001200000110200011020002201000212200211121,2,W,462
001200000110200011020002201002212200211121,1,L,463
001200000110200011020012201002212200211121,2,W,464
001200000110200211020012201002212200211121,1,L,465
001200000110200211020012211002212200211121,2,W,466
000000000000000000000000000000000000000000,1,W,467
000000000000000000000000000000000000001000,2,L,468
000000000000000000000000000000000000201000,1,W,469
000000000000000000000000000000000000201100,2,L,470
000000000000000000000000000000000000201120,1,W,471
000000000000000000000000000000001000201120,2,L,472
000000000000000000000000000000021000201120,1,W,473
000000000000000000000000010000021000201120,2,L,474
000000000000000000000000210000021000201120,1,W,475
000000000000000000000000000000000000000000,1,W,476
000000000000000000000000000000000000000100,2,L,477
000000000000000000000000000000000000002100,1,W,478
000000000000000000000000000000000000102100,2,L,479
000000000000000000000000000000020000102100,1,W,480
000000000000000000000000100000020000102100,2,L,481
000000000000000002000000100000020000102100,1,W,482
000000000000000002000000100000021000102100,2,L,483
000000000000000002000000100000021002102100,1,W,484
000000000000000002000000110000021002102100,2,L,485
000000000000000002200000110000021002102100,1,W,486
000000000000000002200000110001021002102100,2,L,487
000000000000000002200020110001021002102100,1,W,488
000000000000000002200020110001021002102110,2,L,489
000000000000000002200020110001021202102110,1,W,490
000000000000000002200020111001021202102110,2,L,491
000000000020000002200020111001021202102110,1,W,492
000000000020000002200020111001021202102111,2,L,493
000200000020000002200020111001021202102111,1,W,494
000200000020000002200020111001021202112111,2,L,495
000200000020000002200020111001221202112111,1,W,496
000000000000000000000000000000000000000000,1,W,497
000000000000000000000000000000000000001000,2,L,498
000000000000000000000000000000000000201000,1,W,499
000000000000000000000000000000000000201100,2,L,500
000000000000000000000000000000000000201120,1,W,501
000000000000000000000000000000000000201121,2,L,502
000000000000000000000000000000020000201121,1,W,503
000000000000000000000000000000020100201121,2,L,504
000000000000000000000000000002020100201121,1,W,505
000000000000000000000010000002020100201121,2,L,506
000000000000000000000010000002022100201121,1,W,507
000000000000000000000010010002022100201121,2,L,508
000000000000000000000010012002022100201121,1,W,509
000000000000000000100010012002022100201121,2,L,510
000000000002000000100010012002022100201121,1,W,511
000000000002000000110010012002022100201121,2,L,512
000000000002000000110010012002022100221121,1,W,513
000000000002000000110010012002122100221121,2,L,514
000000000002000000110010212002122100221121,1,W,515
000000000000000000000000000000000000000000,1,L,516
000000000000000000000000000000000000001000,2,W,517
000000000000000000000000000000000000201000,1,L,518
000000000000000000000000000000000000201100,2,W,519
000000000000000000000000000000000000201120,1,L,520
000000000000000000000000000000001000201120,2,W,521
000000000000000000000000020000001000201120,1,L,522
000000000000000000000000020000001000211120,2,W,523
000000000000000000000000020000021000211120,1,L,524
000000000000000000100000020000021000211120,2,W,525
000000000000000000100000020002021000211120,1,L,526
000000000000000000100010020002021000211120,2,W,527
000000000000000000100010020002021200211120,1,L,528
000000000000000000100010021002021200211120,2,W,529
000000000000000000100010021002221200211120,1,L,530
000000000000000100100010021002221200211120,2,W,531
000000000000000100120010021002221200211120,1,L,532
000000001000000100120010021002221200211120,2,W,533
020000001000000100120010021002221200211120,1,L,534
020000001000000100120010021002221200211121,2,W,535
020000001000000100120010021002221220211121,1,L,536
020000001000000100120010121002221220211121,2,W,537
020000001000000100120010121002221222211121,1,L,538
020000001000000100120010121012221222211121,2,W,539
020000001000000100120012121012221222211121,1,L,540
020000001000000100120012121112221222211121,2,W,541
000000000000000000000000000000000000000000,1,L,542
000000000000000000000000000000000001000000,2,W,543
000000000000000000000000000000000001200000,1,L,544
000000000000000000000000000000000001201000,2,W,545
000000000000000000000000000000000001201020,1,L,546
000000000000000000000000000010000001201020,2,W,547
000000000000000000000000000010020001201020,1,L,548
000000000000000000000000000010020001211020,2,W,549
000000000000000000000000200010020001211020,1,L,550
000000000000000000000000200010120001211020,2,W,551
000000000000000002000000200010120001211020,1,L,552
000000000010000002000000200010120001211020,2,W,553
000000000010000002000000200010120201211020,1,L,554
000000000010000002000000201010120201211020,2,W,555
000000000010000002000000201012120201211020,1,L,556
000000000010000002000000201012120201211120,2,W,557
000000000010000002000020201012120201211120,1,L,558
000000000010000102000020201012120201211120,2,W,559
000000000010000102000220201012120201211120,1,L,560
000000001010000102000220201012120201211120,2,W,561
000000001010000102000222201012120201211120,1,L,562
000000001010001102000222201012120201211120,2,W,563
000000021010001102000222201012120201211120,1,L,564
100000021010001102000222201012120201211120,2,W,565
120000021010001102000222201012120201211120,1,L,566
120000021010001112000222201012120201211120,2,W,567
120000021210001112000222201012120201211120,1,L,568
120000021210001112010222201012120201211120,2,W,569
122000021210001112010222201012120201211120,1,L,570
122100021210001112010222201012120201211120,2,W,571
122100021210001112010222201012122201211120,1,L,572
122100021210001112010222211012122201211120,2,W,573
122100021210001112210222211012122201211120,1,L,574
122100021211001112210222211012122201211120,2,W,575
122120021211001112210222211012122201211120,1,L,576
122120021211101112210222211012122201211120,2,W,577
122122021211101112210222211012122201211120,1,L,578
122122021211101112210222211012122201211121,2,W,579
000000000000000000000000000000000000000000,1,W,580
000000000000000000000000000000000000001000,2,L,581
000000000000000000000000000000000000201000,1,W,582
000000000000000000000000000000000000201100,2,L,583
000000000000000000000000000000000000201102,1,W,584
000000000000000000000000000000010000201102,2,L,585
000000000000000000000000000000012000201102,1,W,586
000000000000000000000000000000012000211102,2,L,587
000000000000000000000000000000012000211122,1,W,588
000000000000000000000000100000012000211122,2,L,589
000000000000000000000000100000012200211122,1,W,590
000000000000000000000000000000000000000000,1,W,591
000000000000000000000000000000000001000000,2,L,592
000000000000000000000000000000000001002000,1,W,593
000000000000000000000000000000000001002100,2,L,594
000000000000000000000000000000020001002100,1,W,595
000000000000000000000000100000020001002100,2,L,596
000000000000000000000000100000022001002100,1,W,597
000000000000000001000000100000022001002100,2,L,598
000000000020000001000000100000022001002100,1,W,599
000000000020000001000000110000022001002100,2,L,600
000000000020000001200000110000022001002100,1,W,601
000100000020000001200000110000022001002100,2,L,602
000100000020000001200000110000022001002102,1,W,603
000100000020000001200000110000022011002102,2,L,604
000100000020000001200000110200022011002102,1,W,605
000100000020000001201000110200022011002102,2,L,606
000100000022000001201000110200022011002102,1,W,607
000100000022010001201000110200022011002102,2,L,608
000120000022010001201000110200022011002102,1,W,609
000120000022010001201000110210022011002102,2,L,610
000120000022010001201200110210022011002102,1,W,611
000120000022010001201200110210022011002112,2,L,612
000120000022012001201200110210022011002112,1,W,613
000120010022012001201200110210022011002112,2,L,614
000120210022012001201200110210022011002112,1,W,615
000120210022012001201200110210022011012112,2,L,616
000120210022012001201200110210222011012112,1,W,617
000120210022012001201200110210222111012112,2,L,618
000120210022012001201200110210222111212112,1,W,619
000120210022012001201200110211222111212112,2,L,620
000120210022012001201220110211222111212112,1,W,621
100120210022012001201220110211222111212112,2,L,622
100120210022012201201220110211222111212112,1,W,623
100120210022012201201220111211222111212112,2,L,624
100120212022012201201220111211222111212112,1,W,625
000000000000000000000000000000000000000000,1,W,626
000000000000000000000000000000000000001000,2,L,627
000000000000000000000000000000000000201000,1,W,628
000000000000000000000000000000000000201100,2,L,629
000000000000000000000000000000000000201120,1,W,630
000000000000000000000000000000001000201120,2,L,631
000000000000000000000000000000021000201120,1,W,632
000000000000000000000000010000021000201120,2,L,633
000000000000000000200000010000021000201120,1,W,634
000000000000000000200000010000021001201120,2,L,635
000000000000000000200000010002021001201120,1,W,636
000000000000000000200000110002021001201120,2,L,637
000000000000000000200020110002021001201120,1,W,638
000000000000000100200020110002021001201120,2,L,639
000000000000000102200020110002021001201120,1,W,640
000000000000000102200020110012021001201120,2,L,641
000000000002000102200020110012021001201120,1,W,642
000000000002000102200120110012021001201120,2,L,643
000000000002002102200120110012021001201120,1,W,644
000000001002002102200120110012021001201120,2,L,645
000000001022002102200120110012021001201120,1,W,646
000100001022002102200120110012021001201120,2,L,647
000120001022002102200120110012021001201120,1,W,648
000120001022002102200120110012021001211120,2,L,649
000120001022002102200120110012021201211120,1,W,650
000120001022002102200120111012021201211120,2,L,651
000120001022002102200120111012221201211120,1,W,652
000000000000000000000000000000000000000000,1,W,653
000000000000000000000000000000000000001000,2,L,654
000000000000000000000000000000000000201000,1,W,655
000000000000000000000000000000000000201100,2,L,656
000000000000000000000000000000000000201120,1,W,657
000000000000000000000000000000001000201120,2,L,658
000000000000000000000000000000021000201120,1,W,659
000000000000000000000000010000021000201120,2,L,660
000000000000000000200000010000021000201120,1,W,661
000000000000000000200000010000021100201120,2,L,662
000000000000000000200000012000021100201120,1,W,663
000000000000000000200000012000021100201121,2,L,664
000000000000000000200000012000021120201121,1,W,665
