board,mark,label,move_num
000200000010000002000000100020020201012110,1,W,177
000200000010000002000000100020021201012110,2,L,178
000200000010000002000000102020021201012110,1,W,179
000200000010000002000000112020021201012110,2,L,180
000200000010000002200000112020021201012110,1,W,181
000200000011000002200000112020021201012110,2,L,182
000200000011000002220000112020021201012110,1,W,183
000200000011100002220000112020021201012110,2,L,184
000202000011100002220000112020021201012110,1,W,185
000212000011100002220000112020021201012110,2,L,186
000212000011100002220000112020221201012110,1,W,187
000212000011100002220100112020221201012110,2,L,188
000212000011100002220102112020221201012110,1,W,189
000212000011100002220102112020221201112110,2,L,190
000212000011100002220102112022221201112110,1,W,191
000000000000000000000000000000000000000000,1,L,192
000000000000000000000000000000000000001000,2,W,193
000000000000000000000000000000020000001000,1,L,194
000000000000000000000000100000020000001000,2,W,195
000000000000000002000000100000020000001000,1,L,196
000000000010000002000000100000020000001000,2,W,197
000200000010000002000000100000020000001000,1,L,198
000200000010000002000000100000020000001100,2,W,199
000200000010000002000000100000022000001100,1,L,200
000200000010000002000000100000022000011100,2,W,201
000200000010000002000000100000022002011100,1,L,202
000200000010000002000000110000022002011100,2,W,203
000200000010000002200000110000022002011100,1,L,204
000200000011000002200000110000022002011100,2,W,205
000200000011000002200000110000022002011120,1,L,206
000210000011000002200000110000022002011120,2,W,207
000210000011000002200000110000222002011120,1,L,208
000210000011000002200000110010222002011120,2,W,209
000000000000000000000000000000000000000000,1,W,210
000000000000000000000000000000000000001000,2,L,211
000000000000000000000000000000020000001000,1,W,212
000000000000000000000000100000020000001000,2,L,213
000000000000000002000000100000020000001000,1,W,214
000000000010000002000000100000020000001000,2,L,215
000200000010000002000000100000020000001000,1,W,216
000200000010000002000000100000020000001100,2,L,217
000200000010000002000000100000022000001100,1,W,218
000200000010000002000000110000022000001100,2,L,219
000200000010000002200000110000022000001100,1,W,220
000200000010000002200000110000022000101100,2,L,221
000200000012000002200000110000022000101100,1,W,222
000210000012000002200000110000022000101100,2,L,223
000210000012000002200000110000022000121100,1,W,224
000210000012000002200000110000122000121100,2,L,225
000210000012000002200000110000122000121120,1,W,226
000210000012000002200001110000122000121120,2,L,227
000210000012000002200001110000122000121122,1,W,228
000210000012000012200001110000122000121122,2,L,229
000210000012000012200001110002122000121122,1,W,230
000000000000000000000000000000000000000000,1,W,231
000000000000000000000000000000000000000010,2,L,232
000000000000000000000000000000000000002010,1,W,233
000000000000000000000000000000000000002011,2,L,234
000000000000000000000000000000020000002011,1,W,235
000000000000000000000000100000020000002011,2,L,236
000000000000000002000000100000020000002011,1,W,237
000000000010000002000000100000020000002011,2,L,238
000200000010000002000000100000020000002011,1,W,239
000200000010000002000000100000020001002011,2,L,240
000200000010000002000000100000020001002211,1,W,241
000200000010000002000000100010020001002211,2,L,242
000200000010000002000000100010020021002211,1,W,243
000200000010000002000000100010021021002211,2,L,244
000200000010000002000000100210021021002211,1,W,245
000200000010000002000000110210021021002211,2,L,246
000200000010000002000000110210021221002211,1,W,247
000200000010000002100000110210021221002211,2,L,248
000200000010000002102000110210021221002211,1,W,249
000200000010010002102000110210021221002211,2,L,250
000200200010010002102000110210021221002211,1,W,251
000000000000000000000000000000000000000000,1,L,252
000000000000000000000000000000000000000001,2,W,253
000000000000000000000000000000000000002001,1,L,254
000000000000000000000000000000010000002001,2,W,255
000000000000000000000000000000010000022001,1,L,256
000000000000000000000000100000010000022001,2,W,257
000000000000000000000000100000010020022001,1,L,258
000000000000000001000000100000010020022001,2,W,259
000000000020000001000000100000010020022001,1,L,260
000100000020000001000000100000010020022001,2,W,261
000100000020000001000000100000010020022201,1,L,262
000100000020000001000000100000010020022211,2,W,263
000100000020000001000000100000012020022211,1,L,264
000100000020000001000000100000112020022211,2,W,265
000100000020000001000000120000112020022211,1,L,266
000100000020000001000000120000112120022211,2,W,267
000000000000000000000000000000000000000000,1,W,268
000000000000000000000000000000000000001000,2,L,269
000000000000000000000000000000020000001000,1,W,270
000000000000000000000000100000020000001000,2,L,271
000000000000000002000000100000020000001000,1,W,272
000000000000000002000000100000020000101000,2,L,273
000000000020000002000000100000020000101000,1,W,274
000000000020000002000000100000020000101100,2,L,275
000000000020000002000000100000020000101120,1,W,276
000000000020000002000000100000020000101121,2,L,277
000000000020000002000000100000020020101121,1,W,278
000000000020000002000000100100020020101121,2,L,279
000000000020000002000000100100022020101121,1,W,280
000000000020000002001000100100022020101121,2,L,281
000000000020020002001000100100022020101121,1,W,282
000000100020020002001000100100022020101121,2,L,283
000200100020020002001000100100022020101121,1,W,284
000200100020020002001000110100022020101121,2,L,285
000200100020020002201000110100022020101121,1,W,286
000200100020020002201000110100022020111121,2,L,287
000200100020020002201000110100222020111121,1,W,288
000200100021020002201000110100222020111121,2,L,289
000220100021020002201000110100222020111121,1,W,290
000000000000000000000000000000000000000000,1,W,291
000000000000000000000000000000000000000100,2,L,292
000000000000000000000000000000000002000100,1,W,293
000000000000000000000000000000000002001100,2,L,294
000000000000000000000000000000020002001100,1,W,295
000000000000000000000000100000020002001100,2,L,296
000000000000000002000000100000020002001100,1,W,297
000000000000000002000000100000020002011100,2,L,298
000000000000000002000000100000220002011100,1,W,299
000000000000000000000000000000000000000000,1,W,300
000000000000000000000000000000000000001000,2,L,301
000000000000000000000000000000020000001000,1,W,302
000000000000000000000000000000020001001000,2,L,303
000000000000000000000000200000020001001000,1,W,304
000000000000000001000000200000020001001000,2,L,305
000000000020000001000000200000020001001000,1,W,306
000100000020000001000000200000020001001000,2,L,307
000100000020000001000000200000020001001200,1,W,308
000100000020000001000000200000021001001200,2,L,309
000100000020000001000000220000021001001200,1,W,310
000100000020000001100000220000021001001200,2,L,311
000100000020000001100000220000021001001220,1,W,312
000100000020000001100000220000021001101220,2,L,313
000100000022000001100000220000021001101220,1,W,314
000100000022000001100000220000021001101221,2,L,315
000120000022000001100000220000021001101221,1,W,316
000120000022000001100000220000021101101221,2,L,317
000120000022000001100000220000021101121221,1,W,318
000120000022000001100000220000021111121221,2,L,319
000120000022000001100000220000221111121221,1,W,320
000120000022000001100000220001221111121221,2,L,321
000120000022000001100002220001221111121221,1,W,322
000120000022000001100002221001221111121221,2,L,323
000120000022000001100002221201221111121221,1,W,324
000120000022000001110002221201221111121221,2,L,325
000120000022200001110002221201221111121221,1,W,326
000120000022200001110002221211221111121221,2,L,327
000120000022200001110202221211221111121221,1,W,328
000120000022200001110212221211221111121221,2,L,329
000122000022200001110212221211221111121221,1,W,330
000000000000000000000000000000000000000000,1,L,331
000000000000000000000000000000000000001000,2,W,332
000000000000000000000000000000000002001000,1,L,333
000000000000000000000000000000010002001000,2,W,334
000000000000000000000000200000010002001000,1,L,335
000000000000000001000000200000010002001000,2,W,336
000000000020000001000000200000010002001000,1,L,337
000100000020000001000000200000010002001000,2,W,338
000100000020000001000000200000010002001200,1,L,339
000100000020000001000000200000010002001201,2,W,340
000100000020000001000000200000012002001201,1,L,341
000100000020000001000000210000012002001201,2,W,342
000100000020000001200000210000012002001201,1,L,343
000100000021000001200000210000012002001201,2,W,344
000100000021000001200000210000012002201201,1,L,345
000110000021000001200000210000012002201201,2,W,346
000110000021000001200000210000012002221201,1,L,347
000110000021000001200000210001012002221201,2,W,348
000110000021000001200000210001212002221201,1,L,349
000110000021000001200010210001212002221201,2,W,350
000110000021000001200012210001212002221201,1,L,351
000110000021000001200012210001212002221211,2,W,352
000110000021000001200012210021212002221211,1,L,353
000110000021000001200012210021212102221211,2,W,354
000110000021000001200012212021212102221211,1,L,355
000110000021000001210012212021212102221211,2,W,356
000000000000000000000000000000000000000000,1,W,357
000000000000000000000000000000000000001000,2,L,358
000000000000000000000000000000000000001002,1,W,359
000000000000000000000000000000010000001002,2,L,360
000000000000000000000000200000010000001002,1,W,361
000000000000000001000000200000010000001002,2,L,362
000000000020000001000000200000010000001002,1,W,363
000100000020000001000000200000010000001002,2,L,364
000100000020000001000000200000010000001202,1,W,365
000100000020000001000000200000011000001202,2,L,366
000100000020000001000000220000011000001202,1,W,367
000100000020000001100000220000011000001202,2,L,368
000100000022000001100000220000011000001202,1,W,369
000110000022000001100000220000011000001202,2,L,370
000110000022000001100000220000011000001222,1,W,371
000110000022000001100000220000011010001222,2,L,372
000110000022000001100000220000011012001222,1,W,373
000110000022000001100000220100011012001222,2,L,374
000110000022000001100000220100011012021222,1,W,375
000110000022000001100000220100011112021222,2,L,376
000110000022000001100000220100211112021222,1,W,377
000110000022000001100000221100211112021222,2,L,378
000110000022000001100000221120211112021222,1,W,379
000110000022000001110000221120211112021222,2,L,380
000110000022200001110000221120211112021222,1,W,381
000111000022200001110000221120211112021222,2,L,382
000111000022200001110002221120211112021222,1,W,383
000000000000000000000000000000000000000000,1,W,384
000000000000000000000000000000000000001000,2,L,385
000000000000000000000000000000000000001002,1,W,386
000000000000000000000000000000000000101002,2,L,387
000000000000000000000000000002000000101002,1,W,388
000000000000000000000000000002010000101002,2,L,389
000000000000000000000000200002010000101002,1,W,390
000000000000000001000000200002010000101002,2,L,391
000000000020000001000000200002010000101002,1,W,392
000000000020000001000000200002010000101012,2,L,393
000200000020000001000000200002010000101012,1,W,394
000200000020000001000000200002010001101012,2,L,395
000200000020000001000000200002010001101212,1,W,396
000200000020000001000000200002011001101212,2,L,397
000200000020000001000000220002011001101212,1,W,398
000200000020000001100000220002011001101212,2,L,399
000200000020000001100000220002011021101212,1,W,400
000200000021000001100000220002011021101212,2,L,401
000200000021000001100000220002011021121212,1,W,402
000210000021000001100000220002011021121212,2,L,403
000210000021000001100000220002211021121212,1,W,404
000210000021000001100001220002211021121212,2,L,405
000210000021000021100001220002211021121212,1,W,406
000210000021000021100001220002211121121212,2,L,407
000210000221000021100001220002211121121212,1,W,408
000210000221000021100001221002211121121212,2,L,409
000210000221000021100001221022211121121212,1,W,410
000210000221000021100001221122211121121212,2,L,411
000210000221000021100201221122211121121212,1,W,412
000000000000000000000000000000000000000000,1,L,413
000000000000000000000000000000000000001000,2,W,414
000000000000000000000000000000020000001000,1,L,415
000000000000000000000000100000020000001000,2,W,416
000000000000000002000000100000020000001000,1,L,417
000000000010000002000000100000020000001000,2,W,418
000200000010000002000000100000020000001000,1,L,419
000200000010000002000000100000020000001100,2,W,420
000200000010000002000000100000020000001102,1,L,421
000200000010000002000000100000020000001112,2,W,422
000200000010000002000000100000020020001112,1,L,423
000200000010000002000000100000021020001112,2,W,424
000200000010000002000000100200021020001112,1,L,425
000200000010000002000000110200021020001112,2,W,426
000000000000000000000000000000000000000000,1,W,427
000000000000000000000000000000000000001000,2,L,428
000000000000000000000000000000020000001000,1,W,429
000000000000000000000000000000020000001010,2,L,430
000000000000000000000000200000020000001010,1,W,431
000000000000000000000000200000020000011010,2,L,432
000000000000000000000000200000220000011010,1,W,433
000000000000000001000000200000220000011010,2,L,434
000000000020000001000000200000220000011010,1,W,435
000000000020000001000000200000220000111010,2,L,436
000000000020000001000000200000220000111210,1,W,437
000000000020000001000000200001220000111210,2,L,438
000000000020000001000000200001222000111210,1,W,439
000000000020000001000000210001222000111210,2,L,440
000000000020000001200000210001222000111210,1,W,441
000000000021000001200000210001222000111210,2,L,442
000020000021000001200000210001222000111210,1,W,443
000120000021000001200000210001222000111210,2,L,444
000120000021000001200002210001222000111210,1,W,445
000120000021000001200002210001222100111210,2,L,446
000120000021000001200002210001222102111210,1,W,447
000000000000000000000000000000000000000000,1,W,448
000000000000000000000000000000000000001000,2,L,449
000000000000000000000000000000020000001000,1,W,450
000000000000000000000000000000020000001010,2,L,451
000000000000000000000000000000020000021010,1,W,452
000000000000000000000000100000020000021010,2,L,453
000000000000000002000000100000020000021010,1,W,454
000000000010000002000000100000020000021010,2,L,455
000000000010000002000000100000020000221010,1,W,456
000000000010000002000000100000020100221010,2,L,457
000000000010000002000000100000020100221210,1,W,458
000000000010000002000000100000021100221210,2,L,459
000000000010000002000000100000021100221212,1,W,460
000000000010000002000000110000021100221212,2,L,461
000000000010000002000000110002021100221212,1,W,462
000000000010000002100000110002021100221212,2,L,463
000000000012000002100000110002021100221212,1,W,464
000010000012000002100000110002021100221212,2,L,465
000210000012000002100000110002021100221212,1,W,466
000210000012000002100000110002121100221212,2,L,467
000210000012000002100000110002121102221212,1,W,468
000210000012000002100000110012121102221212,2,L,469
000210000012000002100002110012121102221212,1,W,470
000210000012000002100002110012121112221212,2,L,471
000210000012000002100022110012121112221212,1,W,472
000000000000000000000000000000000000000000,1,W,473
000000000000000000000000000000000000001000,2,L,474
000000000000000000000000000000020000001000,1,W,475
000000000000000000000000100000020000001000,2,L,476
000000000000000000000000100000020000201000,1,W,477
000000000000000001000000100000020000201000,2,L,478
000000000000000001000000100000020000201200,1,W,479
000000000010000001000000100000020000201200,2,L,480
000200000010000001000000100000020000201200,1,W,481
000200000010000001000000100000021000201200,2,L,482
000200000010000001000000120000021000201200,1,W,483
000200000010000001100000120000021000201200,2,L,484
000200000012000001100000120000021000201200,1,W,485
000210000012000001100000120000021000201200,2,L,486
000210000012000001100000120000021000221200,1,W,487
000210000012000001100000120000121000221200,2,L,488
000210000012000001100002120000121000221200,1,W,489
000210000012000011100002120000121000221200,2,L,490
000210000212000011100002120000121000221200,1,W,491
001210000212000011100002120000121000221200,2,L,492
001210000212000011100002120002121000221200,1,W,493
000000000000000000000000000000000000000000,1,W,494
000000000000000000000000000000000000001000,2,L,495
000000000000000000000000000000020000001000,1,W,496
000000000000000000000000100000020000001000,2,L,497
000000000000000002000000100000020000001000,1,W,498
000000000010000002000000100000020000001000,2,L,499
000200000010000002000000100000020000001000,1,W,500
000200000010000002000000100000020000101000,2,L,501
000200000010000002000000100000020000101200,1,W,502
000200000010000002000000100000021000101200,2,L,503
000200000010000002000000100000021002101200,1,W,504
000200000010000002000000100000021002101201,2,L,505
000200000010000002000000120000021002101201,1,W,506
000200000010000002000000120010021002101201,2,L,507
000200000010000002200000120010021002101201,1,W,508
000200000011000002200000120010021002101201,2,L,509
000220000011000002200000120010021002101201,1,W,510
000220000011000002200000120010021002111201,2,L,511
000220000011000002200000120010021002111221,1,W,512
000220000011000002200000120010121002111221,2,L,513
000220000011000002200000120010121202111221,1,W,514
000220000011000002200100120010121202111221,2,L,515
000220000011000002200100122010121202111221,1,W,516
000220000011001002200100122010121202111221,2,L,517
000220000011001002200102122010121202111221,1,W,518
000220000011001002210102122010121202111221,2,L,519
000220000011001022210102122010121202111221,1,W,520
000220000111001022210102122010121202111221,2,L,521
000220000111001022210102122010121222111221,1,W,522
001220000111001022210102122010121222111221,2,L,523
001220000111001022210102122210121222111221,1,W,524
001220000111001022211102122210121222111221,2,L,525
001220000111021022211102122210121222111221,1,W,526
000000000000000000000000000000000000000000,1,L,527
000000000000000000000000000000000001000000,2,W,528
000000000000000000000000000000000001002000,1,L,529
000000000000000000000000000000010001002000,2,W,530
000000000000000000000000200000010001002000,1,L,531
000000000000000001000000200000010001002000,2,W,532
000000000000000001000000200000010001002200,1,L,533
000000000010000001000000200000010001002200,2,W,534
000200000010000001000000200000010001002200,1,L,535
000200000010000001000000200000011001002200,2,W,536
000200000010000001000000220000011001002200,1,L,537
000200000010000001000000220000011001102200,2,W,538
000200000010000001200000220000011001102200,1,L,539
000200000011000001200000220000011001102200,2,W,540
000220000011000001200000220000011001102200,1,L,541
000220000011000001200000220000011001112200,2,W,542
000220000011000001200000220000011001112220,1,L,543
000220000011000001200000220000111001112220,2,W,544
000220000011000001200000220000111201112220,1,L,545
000220000011000001200000220000111201112221,2,W,546
000220000011000001200000222000111201112221,1,L,547
000220000011000001200001222000111201112221,2,W,548
000220000011000001200001222002111201112221,1,L,549
000220000011000001200011222002111201112221,2,W,550
000000000000000000000000000000000000000000,1,L,551
000000000000000000000000000000000000000001,2,W,552
000000000000000000000000000000000000002001,1,L,553
000000000000000000000000000000010000002001,2,W,554
000000000000000000000000200000010000002001,1,L,555
000000000000000001000000200000010000002001,2,W,556
000000000020000001000000200000010000002001,1,L,557
000100000020000001000000200000010000002001,2,W,558
000100000020000001000000200000010000002201,1,L,559
000100000020000001000000200000010000012201,2,W,560
000100000020000001000000200000012000012201,1,L,561
000100000020000001000000200000012000012211,2,W,562
000100000020000001000000220000012000012211,1,L,563
000100000020000001000000220000012100012211,2,W,564
000000000000000000000000000000000000000000,1,L,565
000000000000000000000000000000000000001000,2,W,566
000000000000000000000000000000020000001000,1,L,567
000000000000000000000000100000020000001000,2,W,568
000000000000000002000000100000020000001000,1,L,569
000000000010000002000000100000020000001000,2,W,570
000200000010000002000000100000020000001000,1,L,571
000200000010000002000000100000020000001100,2,W,572
000200000010000002000000100000022000001100,1,L,573
000200000010000002000000100000022000101100,2,W,574
000200000010000002000000120000022000101100,1,L,575
000200000010000002100000120000022000101100,2,W,576
000200000012000002100000120000022000101100,1,L,577
000210000012000002100000120000022000101100,2,W,578
000210000012000002100000120000022000121100,1,L,579
000210000012000002100000120001022000121100,2,W,580
000210000012000002100000120001222000121100,1,L,581
000210000012000002100001120001222000121100,2,W,582
000210000012000022100001120001222000121100,1,L,583
000210000112000022100001120001222000121100,2,W,584
002210000112000022100001120001222000121100,1,L,585
002210000112000022100001120001222000121110,2,W,586
000000000000000000000000000000000000000000,1,L,587
000000000000000000000000000000000000000001,2,W,588
000000000000000000000000000000000000002001,1,L,589
000000000000000000000000000000010000002001,2,W,590
000000000000000000000000200000010000002001,1,L,591
000000000000000001000000200000010000002001,2,W,592
000000000020000001000000200000010000002001,1,L,593
000100000020000001000000200000010000002001,2,W,594
000100000020000001000000200000010000002201,1,L,595
000100000020000001000000200000011000002201,2,W,596
000100000020000001000000220000011000002201,1,L,597
000100000020000001100000220000011000002201,2,W,598
000100000022000001100000220000011000002201,1,L,599
000110000022000001100000220000011000002201,2,W,600
000110000022000001100000220000011000202201,1,L,601
000110000022000001100000220000011000212201,2,W,602
000110000022000001100000220000211000212201,1,L,603
000110000022000001100000220000211000212211,2,W,604
000110000022000001100002220000211000212211,1,L,605
000110000022000001100002220000211010212211,2,W,606
000110000022000001100002220200211010212211,1,L,607
000110000022000001100002220200211110212211,2,W,608
000110000022000021100002220200211110212211,1,L,609
000110000022000021100002220201211110212211,2,W,610
000000000000000000000000000000000000000000,1,L,611
000000000000000000000000000000000000001000,2,W,612
000000000000000000000000000000020000001000,1,L,613
000000000000000000000000100000020000001000,2,W,614
000000000000000002000000100000020000001000,1,L,615
000000000010000002000000100000020000001000,2,W,616
000200000010000002000000100000020000001000,1,L,617
000200000010000002000000100000020000001100,2,W,618
000200000010000002000000100000022000001100,1,L,619
000200000010000002000000110000022000001100,2,W,620
000200000010000002200000110000022000001100,1,L,621
000200000011000002200000110000022000001100,2,W,622
000200000011000002200000110000022002001100,1,L,623
000210000011000002200000110000022002001100,2,W,624
000210000011000002200000110000022002021100,1,L,625
000210000011000002200000110010022002021100,2,W,626
000210000011000002200000110010222002021100,1,L,627
000210000011000002200001110010222002021100,2,W,628
000210000011000022200001110010222002021100,1,L,629
000210000111000022200001110010222002021100,2,W,630
002210000111000022200001110010222002021100,1,L,631
002210000111000022200001110010222002021110,2,W,632
000000000000000000000000000000000000000000,1,W,633
000000000000000000000000000000000000001000,2,L,634
000000000000000000000000000000020000001000,1,W,635
000000000000000000000000000000020000001001,2,L,636
000000000000000000000000200000020000001001,1,W,637
000000000000000000000000200000020000011001,2,L,638
000000000000000000000000200000020000011201,1,W,639
000000000000000000000000200000020000011211,2,L,640
000000000000000000000000200000020002011211,1,W,641
000000000000000001000000200000020002011211,2,L,642
000000000000000001000000200000020002211211,1,W,643
000000000010000001000000200000020002211211,2,L,644
000200000010000001000000200000020002211211,1,W,645
000200000010000001000000200000021002211211,2,L,646
000200000010000001000000220000021002211211,1,W,647
000200000010000001100000220000021002211211,2,L,648
000200000012000001100000220000021002211211,1,W,649
000210000012000001100000220000021002211211,2,L,650
000210000012000001100000220000221002211211,1,W,651
000210000012000001100001220000221002211211,2,L,652
000210000012000001100001220020221002211211,1,W,653
000210000012000011100001220020221002211211,2,L,654
000210000012000011100001220022221002211211,1,W,655
000210000112000011100001220022221002211211,2,L,656
002210000112000011100001220022221002211211,1,W,657
000000000000000000000000000000000000000000,1,W,658
000000000000000000000000000000000000000001,2,L,659
000000000000000000000000000000000000002001,1,W,660
000000000000000000000000000000000000012001,2,L,661
000000000000000000000000000000020000012001,1,W,662
000000000000000000000000100000020000012001,2,L,663
000000000000000002000000100000020000012001,1,W,664
000000000010000002000000100000020000012001,2,L,665
